date,district,inflow,outflow,net_migration
2025-01-24,Dehradun,2.0,0.0,2.0
2025-01-24,Gangtok,0.0,1.0,-1.0
2025-01-24,Gaya,1.0,0.0,1.0
2025-01-24,Guwahati,1.0,1.0,0.0
2025-01-24,Haridwar,1.0,1.0,0.0
2025-01-24,Hyderabad,1.0,1.0,0.0
2025-01-24,Jammu,1.0,1.0,0.0
2025-01-24,Jodhpur,1.0,1.0,0.0
2025-01-24,Kochi,1.0,1.0,0.0
2025-01-24,Leh,0.0,1.0,-1.0
2025-01-24,Mumbai,1.0,2.0,-1.0
2025-01-24,Mysuru,1.0,0.0,1.0
2025-01-24,Nagpur,0.0,1.0,-1.0
2025-01-24,Panaji,2.0,0.0,2.0
2025-01-24,Patna,0.0,1.0,-1.0
2025-01-24,Pune,1.0,1.0,0.0
2025-01-24,Raipur,0.0,1.0,-1.0
2025-01-24,Shillong,0.0,2.0,-2.0
2025-01-24,Siliguri,2.0,0.0,2.0
2025-01-24,Srinagar,1.0,0.0,1.0
2025-01-24,Vijayawada,1.0,0.0,1.0
2025-01-24,Warangal,0.0,1.0,-1.0
2025-01-25,Agartala,0.0,2.0,-2.0
2025-01-25,Ahmedabad,1.0,1.0,0.0
2025-01-25,Bhopal,0.0,1.0,-1.0
2025-01-25,Bhubaneswar,2.0,0.0,2.0
2025-01-25,Coimbatore,1.0,0.0,1.0
2025-01-25,Dehradun,0.0,1.0,-1.0
2025-01-25,Faridabad,1.0,0.0,1.0
2025-01-25,Gaya,0.0,2.0,-2.0
2025-01-25,Haridwar,0.0,1.0,-1.0
2025-01-25,Imphal,1.0,1.0,0.0
2025-01-25,Indore,1.0,0.0,1.0
2025-01-25,Jaipur,0.0,1.0,-1.0
2025-01-25,Jamshedpur,1.0,1.0,0.0
2025-01-25,Kavaratti,0.0,1.0,-1.0
2025-01-25,Kochi,1.0,0.0,1.0
2025-01-25,Kohima,1.0,1.0,0.0
2025-01-25,Lucknow,2.0,1.0,1.0
2025-01-25,Ludhiana,1.0,0.0,1.0
2025-01-25,Meerut,1.0,0.0,1.0
2025-01-25,Patna,2.0,0.0,2.0
2025-01-25,Siliguri,1.0,1.0,0.0
2025-01-25,Thiruvananthapuram,0.0,1.0,-1.0
2025-01-25,Vijayawada,0.0,2.0,-2.0
2025-01-25,Warangal,1.0,0.0,1.0
2025-01-26,Bhopal,0.0,1.0,-1.0
2025-01-26,Bhubaneswar,1.0,0.0,1.0
2025-01-26,Chandigarh,1.0,0.0,1.0
2025-01-26,Chennai,0.0,1.0,-1.0
2025-01-26,Gaya,2.0,1.0,1.0
2025-01-26,Gurugram,1.0,0.0,1.0
2025-01-26,Haridwar,1.0,0.0,1.0
2025-01-26,Hyderabad,1.0,0.0,1.0
2025-01-26,Jammu,0.0,1.0,-1.0
2025-01-26,Jamshedpur,0.0,1.0,-1.0
2025-01-26,Kanpur,1.0,1.0,0.0
2025-01-26,Leh,0.0,1.0,-1.0
2025-01-26,Ludhiana,0.0,1.0,-1.0
2025-01-26,Port Blair,0.0,1.0,-1.0
2025-01-26,Ranchi,1.0,0.0,1.0
2025-01-26,Shillong,1.0,0.0,1.0
2025-01-26,Shimla,0.0,1.0,-1.0
2025-01-26,Srinagar,2.0,2.0,0.0
2025-01-27,Agartala,0.0,1.0,-1.0
2025-01-27,Bhopal,0.0,1.0,-1.0
2025-01-27,Bhubaneswar,1.0,1.0,0.0
2025-01-27,Coimbatore,0.0,1.0,-1.0
2025-01-27,Cuttack,1.0,0.0,1.0
2025-01-27,Dehradun,0.0,2.0,-2.0
2025-01-27,Faridabad,1.0,2.0,-1.0
2025-01-27,Haridwar,0.0,1.0,-1.0
2025-01-27,Hyderabad,0.0,1.0,-1.0
2025-01-27,Indore,1.0,2.0,-1.0
2025-01-27,Kanpur,1.0,0.0,1.0
2025-01-27,Kavaratti,2.0,0.0,2.0
2025-01-27,Lucknow,2.0,0.0,2.0
2025-01-27,Mumbai,0.0,2.0,-2.0
2025-01-27,Mysuru,0.0,1.0,-1.0
2025-01-27,Panaji,1.0,1.0,0.0
2025-01-27,Ranchi,1.0,0.0,1.0
2025-01-27,Siliguri,2.0,0.0,2.0
2025-01-27,Srinagar,1.0,0.0,1.0
2025-01-27,Surat,1.0,0.0,1.0
2025-01-27,Thiruvananthapuram,1.0,1.0,0.0
2025-01-27,Varanasi,2.0,1.0,1.0
2025-01-28,Agartala,1.0,0.0,1.0
2025-01-28,Ahmedabad,0.0,1.0,-1.0
2025-01-28,Aizawl,1.0,1.0,0.0
2025-01-28,Bengaluru,1.0,1.0,0.0
2025-01-28,Bhubaneswar,2.0,1.0,1.0
2025-01-28,Chandigarh,1.0,0.0,1.0
2025-01-28,Chennai,0.0,1.0,-1.0
2025-01-28,Coimbatore,1.0,0.0,1.0
2025-01-28,Gangtok,0.0,2.0,-2.0
2025-01-28,Gaya,1.0,0.0,1.0
2025-01-28,Hyderabad,1.0,0.0,1.0
2025-01-28,Imphal,1.0,0.0,1.0
2025-01-28,Jammu,1.0,1.0,0.0
2025-01-28,Kanpur,1.0,1.0,0.0
2025-01-28,Kochi,1.0,0.0,1.0
2025-01-28,Leh,0.0,1.0,-1.0
2025-01-28,Meerut,0.0,1.0,-1.0
2025-01-28,Nagpur,2.0,0.0,2.0
2025-01-28,Panaji,0.0,1.0,-1.0
2025-01-28,Pune,0.0,2.0,-2.0
2025-01-28,Shillong,0.0,1.0,-1.0
2025-01-28,Srinagar,1.0,0.0,1.0
2025-01-28,Warangal,0.0,1.0,-1.0
2025-01-29,Ahmedabad,1.0,1.0,0.0
2025-01-29,Aizawl,1.0,1.0,0.0
2025-01-29,Bengaluru,1.0,0.0,1.0
2025-01-29,Bhubaneswar,0.0,1.0,-1.0
2025-01-29,Chandigarh,0.0,1.0,-1.0
2025-01-29,Chennai,0.0,1.0,-1.0
2025-01-29,Gangtok,1.0,0.0,1.0
2025-01-29,Guwahati,0.0,1.0,-1.0
2025-01-29,Imphal,0.0,1.0,-1.0
2025-01-29,Indore,0.0,1.0,-1.0
2025-01-29,Jaipur,1.0,0.0,1.0
2025-01-29,Jammu,0.0,1.0,-1.0
2025-01-29,Jodhpur,0.0,1.0,-1.0
2025-01-29,Kochi,1.0,0.0,1.0
2025-01-29,Kohima,0.0,1.0,-1.0
2025-01-29,Kolkata,0.0,1.0,-1.0
2025-01-29,Leh,1.0,0.0,1.0
2025-01-29,Meerut,1.0,0.0,1.0
2025-01-29,Mumbai,0.0,1.0,-1.0
2025-01-29,Patna,1.0,0.0,1.0
2025-01-29,Raipur,1.0,0.0,1.0
2025-01-29,Ranchi,1.0,1.0,0.0
2025-01-29,Siliguri,1.0,0.0,1.0
2025-01-29,Srinagar,1.0,0.0,1.0
2025-01-29,Surat,1.0,0.0,1.0
2025-01-29,Vijayawada,1.0,0.0,1.0
2025-01-29,Warangal,0.0,1.0,-1.0
2025-01-30,Ahmedabad,1.0,0.0,1.0
2025-01-30,Aizawl,0.0,1.0,-1.0
2025-01-30,Bengaluru,3.0,1.0,2.0
2025-01-30,Bhopal,1.0,0.0,1.0
2025-01-30,Bhubaneswar,1.0,1.0,0.0
2025-01-30,Chennai,0.0,1.0,-1.0
2025-01-30,Coimbatore,0.0,2.0,-2.0
2025-01-30,Gangtok,1.0,0.0,1.0
2025-01-30,Haridwar,1.0,1.0,0.0
2025-01-30,Hyderabad,1.0,0.0,1.0
2025-01-30,Indore,1.0,1.0,0.0
2025-01-30,Itanagar,1.0,0.0,1.0
2025-01-30,Jaipur,1.0,0.0,1.0
2025-01-30,Kanpur,0.0,1.0,-1.0
2025-01-30,Kavaratti,0.0,1.0,-1.0
2025-01-30,Kohima,1.0,0.0,1.0
2025-01-30,Kolkata,0.0,1.0,-1.0
2025-01-30,Lucknow,1.0,2.0,-1.0
2025-01-30,Ludhiana,1.0,0.0,1.0
2025-01-30,Mumbai,1.0,1.0,0.0
2025-01-30,Mysuru,1.0,2.0,-1.0
2025-01-30,Port Blair,1.0,0.0,1.0
2025-01-30,Pune,0.0,2.0,-2.0
2025-01-30,Shillong,1.0,0.0,1.0
2025-01-30,Shimla,1.0,0.0,1.0
2025-01-30,Siliguri,1.0,1.0,0.0
2025-01-30,Surat,1.0,0.0,1.0
2025-01-30,Visakhapatnam,0.0,1.0,-1.0
2025-01-30,Warangal,0.0,2.0,-2.0
2025-01-31,Agartala,1.0,1.0,0.0
2025-01-31,Ahmedabad,0.0,2.0,-2.0
2025-01-31,Amritsar,1.0,0.0,1.0
2025-01-31,Bhubaneswar,2.0,1.0,1.0
2025-01-31,Coimbatore,1.0,3.0,-2.0
2025-01-31,Cuttack,0.0,1.0,-1.0
2025-01-31,Faridabad,1.0,0.0,1.0
2025-01-31,Gaya,1.0,0.0,1.0
2025-01-31,Gurugram,0.0,1.0,-1.0
2025-01-31,Guwahati,0.0,1.0,-1.0
2025-01-31,Haridwar,1.0,0.0,1.0
2025-01-31,Imphal,1.0,1.0,0.0
2025-01-31,Indore,1.0,1.0,0.0
2025-01-31,Itanagar,1.0,0.0,1.0
2025-01-31,Jaipur,1.0,0.0,1.0
2025-01-31,Jammu,0.0,1.0,-1.0
2025-01-31,Jamshedpur,1.0,1.0,0.0
2025-01-31,Jodhpur,1.0,1.0,0.0
2025-01-31,Kanpur,1.0,0.0,1.0
2025-01-31,Leh,0.0,1.0,-1.0
2025-01-31,Lucknow,2.0,0.0,2.0
2025-01-31,Ludhiana,1.0,0.0,1.0
2025-01-31,Meerut,0.0,1.0,-1.0
2025-01-31,Mumbai,1.0,1.0,0.0
2025-01-31,Patna,0.0,1.0,-1.0
2025-01-31,Port Blair,0.0,1.0,-1.0
2025-01-31,Raipur,0.0,3.0,-3.0
2025-01-31,Shimla,2.0,0.0,2.0
2025-01-31,Surat,2.0,0.0,2.0
2025-01-31,Thiruvananthapuram,2.0,0.0,2.0
2025-01-31,Varanasi,0.0,2.0,-2.0
2025-01-31,Visakhapatnam,1.0,1.0,0.0
2025-02-01,Bengaluru,1.0,0.0,1.0
2025-02-01,Chennai,1.0,0.0,1.0
2025-02-01,Cuttack,1.0,0.0,1.0
2025-02-01,Gangtok,1.0,1.0,0.0
2025-02-01,Gaya,1.0,0.0,1.0
2025-02-01,Gurugram,0.0,2.0,-2.0
2025-02-01,Imphal,0.0,1.0,-1.0
2025-02-01,Indore,1.0,1.0,0.0
2025-02-01,Itanagar,0.0,2.0,-2.0
2025-02-01,Jaipur,1.0,0.0,1.0
2025-02-01,Jodhpur,1.0,1.0,0.0
2025-02-01,Kochi,0.0,1.0,-1.0
2025-02-01,Kohima,1.0,0.0,1.0
2025-02-01,Leh,2.0,0.0,2.0
2025-02-01,Lucknow,0.0,1.0,-1.0
2025-02-01,Mysuru,1.0,0.0,1.0
2025-02-01,Nagpur,1.0,1.0,0.0
2025-02-01,Ranchi,1.0,1.0,0.0
2025-02-01,Shillong,0.0,1.0,-1.0
2025-02-01,Shimla,1.0,1.0,0.0
2025-02-01,Siliguri,1.0,2.0,-1.0
2025-02-01,Srinagar,0.0,1.0,-1.0
2025-02-01,Vijayawada,2.0,0.0,2.0
2025-02-01,Visakhapatnam,0.0,1.0,-1.0
2025-02-01,Warangal,1.0,1.0,0.0
2025-02-02,Amritsar,1.0,0.0,1.0
2025-02-02,Bhopal,0.0,1.0,-1.0
2025-02-02,Bhubaneswar,0.0,1.0,-1.0
2025-02-02,Chennai,1.0,0.0,1.0
2025-02-02,Coimbatore,1.0,0.0,1.0
2025-02-02,Dehradun,1.0,2.0,-1.0
2025-02-02,Faridabad,0.0,1.0,-1.0
2025-02-02,Gurugram,0.0,1.0,-1.0
2025-02-02,Imphal,0.0,1.0,-1.0
2025-02-02,Indore,1.0,1.0,0.0
2025-02-02,Jaipur,1.0,0.0,1.0
2025-02-02,Jammu,1.0,0.0,1.0
2025-02-02,Kanpur,0.0,1.0,-1.0
2025-02-02,Kavaratti,1.0,0.0,1.0
2025-02-02,Kochi,1.0,0.0,1.0
2025-02-02,Nagpur,1.0,1.0,0.0
2025-02-02,Patna,1.0,0.0,1.0
2025-02-02,Raipur,0.0,1.0,-1.0
2025-02-02,Surat,1.0,0.0,1.0
2025-02-02,Thiruvananthapuram,0.0,1.0,-1.0
2025-02-02,Varanasi,0.0,1.0,-1.0
2025-02-02,Warangal,1.0,0.0,1.0
2025-02-03,Ahmedabad,1.0,0.0,1.0
2025-02-03,Aizawl,0.0,1.0,-1.0
2025-02-03,Bengaluru,0.0,1.0,-1.0
2025-02-03,Dehradun,1.0,0.0,1.0
2025-02-03,Gurugram,0.0,1.0,-1.0
2025-02-03,Itanagar,0.0,1.0,-1.0
2025-02-03,Jaipur,0.0,1.0,-1.0
2025-02-03,Jammu,2.0,0.0,2.0
2025-02-03,Jodhpur,0.0,1.0,-1.0
2025-02-03,Kanpur,0.0,1.0,-1.0
2025-02-03,Kochi,0.0,1.0,-1.0
2025-02-03,Kolkata,0.0,1.0,-1.0
2025-02-03,Lucknow,1.0,0.0,1.0
2025-02-03,Pune,1.0,1.0,0.0
2025-02-03,Shillong,1.0,0.0,1.0
2025-02-03,Siliguri,1.0,0.0,1.0
2025-02-03,Visakhapatnam,1.0,0.0,1.0
2025-02-03,Warangal,1.0,0.0,1.0
2025-02-04,Agartala,1.0,0.0,1.0
2025-02-04,Amritsar,1.0,0.0,1.0
2025-02-04,Bengaluru,1.0,2.0,-1.0
2025-02-04,Bhubaneswar,1.0,0.0,1.0
2025-02-04,Chandigarh,0.0,1.0,-1.0
2025-02-04,Dehradun,1.0,0.0,1.0
2025-02-04,Faridabad,1.0,0.0,1.0
2025-02-04,Gurugram,0.0,1.0,-1.0
2025-02-04,Guwahati,0.0,1.0,-1.0
2025-02-04,Hyderabad,0.0,1.0,-1.0
2025-02-04,Imphal,1.0,1.0,0.0
2025-02-04,Indore,1.0,0.0,1.0
2025-02-04,Jaipur,4.0,0.0,4.0
2025-02-04,Jammu,1.0,1.0,0.0
2025-02-04,Jodhpur,0.0,1.0,-1.0
2025-02-04,Kavaratti,1.0,1.0,0.0
2025-02-04,Kochi,0.0,1.0,-1.0
2025-02-04,Leh,1.0,0.0,1.0
2025-02-04,Ludhiana,0.0,1.0,-1.0
2025-02-04,Mumbai,0.0,1.0,-1.0
2025-02-04,Pune,0.0,1.0,-1.0
2025-02-04,Shillong,0.0,1.0,-1.0
2025-02-04,Shimla,2.0,0.0,2.0
2025-02-04,Srinagar,0.0,1.0,-1.0
2025-02-04,Vijayawada,1.0,0.0,1.0
2025-02-04,Visakhapatnam,0.0,1.0,-1.0
2025-02-04,Warangal,0.0,1.0,-1.0
2025-02-05,Ahmedabad,2.0,1.0,1.0
2025-02-05,Aizawl,0.0,1.0,-1.0
2025-02-05,Amritsar,1.0,0.0,1.0
2025-02-05,Bhopal,0.0,1.0,-1.0
2025-02-05,Coimbatore,1.0,0.0,1.0
2025-02-05,Gaya,1.0,0.0,1.0
2025-02-05,Gurugram,0.0,1.0,-1.0
2025-02-05,Imphal,0.0,1.0,-1.0
2025-02-05,Indore,1.0,3.0,-2.0
2025-02-05,Kavaratti,1.0,0.0,1.0
2025-02-05,Kohima,0.0,1.0,-1.0
2025-02-05,Meerut,1.0,1.0,0.0
2025-02-05,Mysuru,1.0,0.0,1.0
2025-02-05,Nagpur,0.0,1.0,-1.0
2025-02-05,Panaji,1.0,0.0,1.0
2025-02-05,Patna,1.0,0.0,1.0
2025-02-05,Port Blair,1.0,0.0,1.0
2025-02-05,Pune,1.0,0.0,1.0
2025-02-05,Ranchi,0.0,1.0,-1.0
2025-02-05,Shillong,1.0,1.0,0.0
2025-02-05,Srinagar,0.0,1.0,-1.0
2025-02-06,Agartala,0.0,1.0,-1.0
2025-02-06,Ahmedabad,1.0,0.0,1.0
2025-02-06,Dehradun,0.0,3.0,-3.0
2025-02-06,Gurugram,0.0,1.0,-1.0
2025-02-06,Guwahati,1.0,0.0,1.0
2025-02-06,Haridwar,1.0,0.0,1.0
2025-02-06,Jaipur,0.0,1.0,-1.0
2025-02-06,Jodhpur,4.0,1.0,3.0
2025-02-06,Leh,1.0,0.0,1.0
2025-02-06,Ludhiana,1.0,0.0,1.0
2025-02-06,Mysuru,0.0,1.0,-1.0
2025-02-06,Nagpur,0.0,1.0,-1.0
2025-02-06,Port Blair,1.0,0.0,1.0
2025-02-06,Raipur,1.0,0.0,1.0
2025-02-06,Ranchi,1.0,0.0,1.0
2025-02-06,Shimla,1.0,2.0,-1.0
2025-02-06,Srinagar,0.0,1.0,-1.0
2025-02-06,Varanasi,0.0,1.0,-1.0
2025-02-06,Vijayawada,1.0,1.0,0.0
2025-02-07,Agartala,0.0,1.0,-1.0
2025-02-07,Aizawl,1.0,0.0,1.0
2025-02-07,Amritsar,1.0,0.0,1.0
2025-02-07,Bhopal,1.0,0.0,1.0
2025-02-07,Bhubaneswar,0.0,1.0,-1.0
2025-02-07,Chennai,1.0,0.0,1.0
2025-02-07,Dehradun,1.0,0.0,1.0
2025-02-07,Faridabad,1.0,0.0,1.0
2025-02-07,Gangtok,0.0,1.0,-1.0
2025-02-07,Gurugram,0.0,1.0,-1.0
2025-02-07,Haridwar,1.0,0.0,1.0
2025-02-07,Itanagar,0.0,2.0,-2.0
2025-02-07,Jaipur,3.0,1.0,2.0
2025-02-07,Jodhpur,0.0,3.0,-3.0
2025-02-07,Kochi,2.0,0.0,2.0
2025-02-07,Kohima,1.0,0.0,1.0
2025-02-07,Kolkata,0.0,1.0,-1.0
2025-02-07,Meerut,1.0,0.0,1.0
2025-02-07,Mumbai,1.0,1.0,0.0
2025-02-07,Nagpur,1.0,0.0,1.0
2025-02-07,Panaji,0.0,1.0,-1.0
2025-02-07,Port Blair,1.0,0.0,1.0
2025-02-07,Shimla,1.0,1.0,0.0
2025-02-07,Siliguri,1.0,1.0,0.0
2025-02-07,Srinagar,0.0,1.0,-1.0
2025-02-07,Varanasi,0.0,2.0,-2.0
2025-02-07,Warangal,0.0,1.0,-1.0
2025-02-08,Agartala,0.0,1.0,-1.0
2025-02-08,Ahmedabad,0.0,1.0,-1.0
2025-02-08,Bengaluru,1.0,0.0,1.0
2025-02-08,Bhubaneswar,0.0,1.0,-1.0
2025-02-08,Chennai,0.0,1.0,-1.0
2025-02-08,Gaya,1.0,1.0,0.0
2025-02-08,Kohima,0.0,1.0,-1.0
2025-02-08,Leh,2.0,0.0,2.0
2025-02-08,Lucknow,0.0,1.0,-1.0
2025-02-08,Meerut,0.0,1.0,-1.0
2025-02-08,Panaji,1.0,0.0,1.0
2025-02-08,Raipur,1.0,0.0,1.0
2025-02-08,Ranchi,1.0,1.0,0.0
2025-02-08,Shillong,1.0,1.0,0.0
2025-02-08,Shimla,2.0,1.0,1.0
2025-02-08,Siliguri,1.0,0.0,1.0
2025-02-08,Srinagar,1.0,0.0,1.0
2025-02-08,Vijayawada,1.0,1.0,0.0
2025-02-08,Warangal,0.0,1.0,-1.0
2025-02-09,Agartala,1.0,0.0,1.0
2025-02-09,Aizawl,1.0,1.0,0.0
2025-02-09,Bengaluru,1.0,0.0,1.0
2025-02-09,Bhubaneswar,0.0,1.0,-1.0
2025-02-09,Chandigarh,1.0,0.0,1.0
2025-02-09,Chennai,0.0,1.0,-1.0
2025-02-09,Cuttack,1.0,0.0,1.0
2025-02-09,Gangtok,0.0,1.0,-1.0
2025-02-09,Gaya,0.0,1.0,-1.0
2025-02-09,Gurugram,1.0,1.0,0.0
2025-02-09,Hyderabad,1.0,0.0,1.0
2025-02-09,Imphal,1.0,0.0,1.0
2025-02-09,Indore,1.0,1.0,0.0
2025-02-09,Jammu,1.0,0.0,1.0
2025-02-09,Kohima,0.0,1.0,-1.0
2025-02-09,Lucknow,1.0,0.0,1.0
2025-02-09,Ludhiana,0.0,1.0,-1.0
2025-02-09,Meerut,1.0,0.0,1.0
2025-02-09,Panaji,1.0,0.0,1.0
2025-02-09,Patna,0.0,1.0,-1.0
2025-02-09,Port Blair,0.0,1.0,-1.0
2025-02-09,Pune,0.0,1.0,-1.0
2025-02-09,Raipur,0.0,1.0,-1.0
2025-02-09,Ranchi,0.0,1.0,-1.0
2025-02-09,Varanasi,1.0,0.0,1.0
2025-02-10,Ahmedabad,1.0,0.0,1.0
2025-02-10,Dehradun,2.0,0.0,2.0
2025-02-10,Gangtok,1.0,1.0,0.0
2025-02-10,Gaya,0.0,1.0,-1.0
2025-02-10,Gurugram,0.0,2.0,-2.0
2025-02-10,Guwahati,1.0,0.0,1.0
2025-02-10,Hyderabad,0.0,1.0,-1.0
2025-02-10,Jammu,0.0,1.0,-1.0
2025-02-10,Kanpur,0.0,1.0,-1.0
2025-02-10,Kavaratti,0.0,2.0,-2.0
2025-02-10,Kohima,1.0,0.0,1.0
2025-02-10,Lucknow,0.0,1.0,-1.0
2025-02-10,Pune,1.0,0.0,1.0
2025-02-10,Raipur,1.0,1.0,0.0
2025-02-10,Shillong,1.0,0.0,1.0
2025-02-10,Shimla,1.0,0.0,1.0
2025-02-10,Siliguri,0.0,1.0,-1.0
2025-02-10,Srinagar,1.0,0.0,1.0
2025-02-10,Vijayawada,1.0,0.0,1.0
2025-02-10,Warangal,1.0,1.0,0.0
2025-02-11,Ahmedabad,0.0,1.0,-1.0
2025-02-11,Bengaluru,1.0,0.0,1.0
2025-02-11,Bhopal,0.0,1.0,-1.0
2025-02-11,Bhubaneswar,1.0,0.0,1.0
2025-02-11,Dehradun,0.0,1.0,-1.0
2025-02-11,Faridabad,1.0,1.0,0.0
2025-02-11,Gaya,0.0,1.0,-1.0
2025-02-11,Gurugram,1.0,1.0,0.0
2025-02-11,Haridwar,0.0,1.0,-1.0
2025-02-11,Imphal,0.0,2.0,-2.0
2025-02-11,Itanagar,2.0,0.0,2.0
2025-02-11,Kavaratti,0.0,1.0,-1.0
2025-02-11,Kohima,1.0,1.0,0.0
2025-02-11,Kolkata,0.0,1.0,-1.0
2025-02-11,Ludhiana,2.0,0.0,2.0
2025-02-11,Meerut,0.0,1.0,-1.0
2025-02-11,Nagpur,1.0,0.0,1.0
2025-02-11,Panaji,1.0,0.0,1.0
2025-02-11,Raipur,1.0,0.0,1.0
2025-02-11,Srinagar,1.0,0.0,1.0
2025-02-12,Bhopal,1.0,0.0,1.0
2025-02-12,Chennai,0.0,1.0,-1.0
2025-02-12,Coimbatore,1.0,1.0,0.0
2025-02-12,Dehradun,1.0,1.0,0.0
2025-02-12,Faridabad,0.0,1.0,-1.0
2025-02-12,Gangtok,0.0,1.0,-1.0
2025-02-12,Gaya,0.0,1.0,-1.0
2025-02-12,Haridwar,1.0,0.0,1.0
2025-02-12,Jammu,0.0,1.0,-1.0
2025-02-12,Jamshedpur,2.0,0.0,2.0
2025-02-12,Ludhiana,0.0,2.0,-2.0
2025-02-12,Mumbai,1.0,0.0,1.0
2025-02-12,Nagpur,0.0,1.0,-1.0
2025-02-12,Patna,1.0,0.0,1.0
2025-02-12,Raipur,1.0,0.0,1.0
2025-02-12,Ranchi,1.0,0.0,1.0
2025-02-12,Shillong,1.0,0.0,1.0
2025-02-12,Shimla,0.0,1.0,-1.0
2025-02-12,Varanasi,1.0,0.0,1.0
2025-02-12,Vijayawada,1.0,1.0,0.0
2025-02-12,Warangal,0.0,1.0,-1.0
2025-02-13,Ahmedabad,2.0,0.0,2.0
2025-02-13,Aizawl,2.0,0.0,2.0
2025-02-13,Bengaluru,1.0,0.0,1.0
2025-02-13,Bhopal,0.0,1.0,-1.0
2025-02-13,Bhubaneswar,0.0,1.0,-1.0
2025-02-13,Chennai,1.0,0.0,1.0
2025-02-13,Gaya,1.0,1.0,0.0
2025-02-13,Haridwar,1.0,0.0,1.0
2025-02-13,Hyderabad,0.0,1.0,-1.0
2025-02-13,Imphal,0.0,1.0,-1.0
2025-02-13,Jaipur,0.0,1.0,-1.0
2025-02-13,Jammu,0.0,1.0,-1.0
2025-02-13,Kanpur,1.0,0.0,1.0
2025-02-13,Kohima,1.0,0.0,1.0
2025-02-13,Kolkata,0.0,1.0,-1.0
2025-02-13,Lucknow,0.0,1.0,-1.0
2025-02-13,Patna,0.0,1.0,-1.0
2025-02-13,Port Blair,1.0,1.0,0.0
2025-02-13,Pune,1.0,0.0,1.0
2025-02-13,Raipur,0.0,1.0,-1.0
2025-02-13,Ranchi,1.0,0.0,1.0
2025-02-13,Srinagar,0.0,1.0,-1.0
2025-02-13,Vijayawada,1.0,1.0,0.0
2025-02-14,Aizawl,1.0,1.0,0.0
2025-02-14,Dehradun,1.0,0.0,1.0
2025-02-14,Gangtok,1.0,1.0,0.0
2025-02-14,Hyderabad,0.0,1.0,-1.0
2025-02-14,Jammu,0.0,1.0,-1.0
2025-02-14,Jamshedpur,1.0,0.0,1.0
2025-02-14,Kavaratti,1.0,0.0,1.0
2025-02-14,Kolkata,1.0,0.0,1.0
2025-02-14,Meerut,1.0,0.0,1.0
2025-02-14,Pune,0.0,1.0,-1.0
2025-02-14,Raipur,0.0,1.0,-1.0
2025-02-14,Surat,1.0,0.0,1.0
2025-02-14,Varanasi,0.0,1.0,-1.0
2025-02-14,Warangal,0.0,1.0,-1.0
2025-02-15,Cuttack,0.0,1.0,-1.0
2025-02-15,Dehradun,1.0,2.0,-1.0
2025-02-15,Gaya,1.0,0.0,1.0
2025-02-15,Gurugram,1.0,0.0,1.0
2025-02-15,Hyderabad,1.0,0.0,1.0
2025-02-15,Indore,0.0,1.0,-1.0
2025-02-15,Itanagar,0.0,1.0,-1.0
2025-02-15,Jodhpur,0.0,1.0,-1.0
2025-02-15,Kochi,0.0,1.0,-1.0
2025-02-15,Kohima,1.0,0.0,1.0
2025-02-15,Leh,1.0,0.0,1.0
2025-02-15,Lucknow,1.0,0.0,1.0
2025-02-15,Ludhiana,0.0,2.0,-2.0
2025-02-15,Meerut,1.0,1.0,0.0
2025-02-15,Mumbai,0.0,1.0,-1.0
2025-02-15,Mysuru,2.0,0.0,2.0
2025-02-15,Patna,0.0,1.0,-1.0
2025-02-15,Raipur,1.0,0.0,1.0
2025-02-15,Shimla,0.0,1.0,-1.0
2025-02-15,Siliguri,1.0,0.0,1.0
2025-02-15,Surat,0.0,2.0,-2.0
2025-02-15,Varanasi,1.0,0.0,1.0
2025-02-15,Vijayawada,1.0,0.0,1.0
2025-02-15,Visakhapatnam,1.0,0.0,1.0
2025-02-16,Agartala,1.0,0.0,1.0
2025-02-16,Gaya,1.0,1.0,0.0
2025-02-16,Gurugram,1.0,0.0,1.0
2025-02-16,Haridwar,2.0,2.0,0.0
2025-02-16,Imphal,1.0,0.0,1.0
2025-02-16,Indore,0.0,1.0,-1.0
2025-02-16,Itanagar,1.0,0.0,1.0
2025-02-16,Jaipur,0.0,1.0,-1.0
2025-02-16,Jammu,2.0,2.0,0.0
2025-02-16,Kanpur,1.0,0.0,1.0
2025-02-16,Meerut,0.0,1.0,-1.0
2025-02-16,Mysuru,0.0,1.0,-1.0
2025-02-16,Panaji,0.0,1.0,-1.0
2025-02-16,Patna,1.0,0.0,1.0
2025-02-16,Port Blair,0.0,1.0,-1.0
2025-02-16,Raipur,1.0,0.0,1.0
2025-02-16,Srinagar,1.0,0.0,1.0
2025-02-16,Thiruvananthapuram,0.0,1.0,-1.0
2025-02-16,Visakhapatnam,0.0,1.0,-1.0
2025-02-17,Aizawl,1.0,1.0,0.0
2025-02-17,Bhopal,1.0,0.0,1.0
2025-02-17,Bhubaneswar,0.0,1.0,-1.0
2025-02-17,Coimbatore,1.0,0.0,1.0
2025-02-17,Dehradun,1.0,0.0,1.0
2025-02-17,Faridabad,1.0,0.0,1.0
2025-02-17,Gangtok,0.0,1.0,-1.0
2025-02-17,Gaya,0.0,1.0,-1.0
2025-02-17,Gurugram,1.0,0.0,1.0
2025-02-17,Guwahati,1.0,0.0,1.0
2025-02-17,Haridwar,0.0,1.0,-1.0
